user_id,recommendation_type,recommended_product,product_type,target_issue,confidence_score,accepted_by_user,compliance_rate,followup_result_score,days_until_followup
HSP20215942,Skincare,Aliquid Tool,Cleanser,Wrinkles,0.95,False,0.92,3,34
HSP20229482,Lifestyle,Odio Serum,Tool,Wrinkles,0.78,True,0.32,1,34
HSP20259348,Diet,Fuga Serum,Oil,Wrinkles,0.78,False,0.5,5,70
HSP20227418,Lifestyle,Laudantium Serum,Supplement,Pigmentation,0.96,True,0.75,4,89
HSP20231894,Skincare,Commodi Serum,Supplement,Acne,0.72,True,0.39,4,34
HSP20229108,Skincare,Nulla Oil,Tool,Dryness,0.75,False,0.74,0,82
HSP20242847,Skincare,Cumque Supplement,Supplement,Wrinkles,0.91,False,0.9,2,16
HSP20229185,Diet,Ex Serum,Cleanser,Pigmentation,0.97,True,0.44,3,15
HSP20252163,Lifestyle,Eos Serum,Supplement,Acne,0.79,True,0.47,4,88
HSP20251197,Skincare,Repudiandae Oil,Oil,Acne,0.8,True,0.94,5,71
HSP20236185,Skincare,Voluptas Supplement,Tool,Hair Thinning,0.87,True,0.82,3,70
HSP20227337,Diet,Laudantium Tool,Serum,Dryness,0.84,True,0.32,0,64
HSP20257895,Lifestyle,Voluptatum Supplement,Tool,Acne,0.72,True,0.68,3,62
HSP20239951,Lifestyle,Similique Supplement,Supplement,Acne,0.91,True,0.45,2,31
HSP20228717,Lifestyle,Suscipit Supplement,Cleanser,Acne,0.91,False,0.87,3,52
HSP20211273,Haircare,Nobis Cleanser,Tool,Pigmentation,0.82,True,0.82,5,75
HSP20252106,Haircare,Doloremque Tool,Oil,Acne,0.82,True,0.77,4,14
HSP20215295,Haircare,Sint Oil,Oil,Pigmentation,0.92,False,0.99,3,53
HSP20221652,Lifestyle,Deserunt Oil,Supplement,Dryness,0.8,False,0.59,0,47
HSP20217520,Haircare,Enim Supplement,Oil,Pigmentation,0.75,True,0.44,4,24
HSP20255693,Lifestyle,Enim Serum,Tool,Acne,0.9,True,0.94,0,65
HSP20257806,Skincare,Assumenda Serum,Cleanser,Wrinkles,0.81,True,0.43,0,21
HSP20247590,Skincare,Reiciendis Cleanser,Cleanser,Acne,0.78,True,0.62,1,39
HSP20219791,Skincare,Laudantium Oil,Serum,Hair Thinning,0.78,True,0.46,4,66
HSP20253501,Diet,Quibusdam Oil,Tool,Hair Thinning,0.91,False,0.31,0,58
HSP20232369,Lifestyle,Hic Serum,Tool,Acne,0.86,False,0.86,3,40
HSP20232294,Diet,Saepe Supplement,Tool,Acne,0.78,False,0.72,1,82
HSP20254329,Diet,Quidem Oil,Serum,Wrinkles,0.89,True,0.76,1,28
HSP20229788,Lifestyle,Dolores Oil,Cleanser,Wrinkles,0.83,True,0.54,0,50
HSP20237401,Diet,Iste Serum,Cleanser,Wrinkles,0.94,True,0.83,5,30
HSP20252083,Diet,Voluptatibus Oil,Supplement,Pigmentation,0.79,True,0.37,0,74
HSP20238167,Diet,Illum Oil,Tool,Hair Thinning,0.72,False,0.37,2,86
HSP20221948,Haircare,Illum Cleanser,Tool,Wrinkles,0.87,False,0.34,2,31
HSP20222412,Skincare,Rem Tool,Serum,Dryness,0.8,True,0.83,4,44
HSP20242900,Lifestyle,Fugiat Oil,Serum,Pigmentation,0.79,False,0.83,2,35
HSP20241901,Haircare,Quam Oil,Cleanser,Wrinkles,0.92,True,0.47,4,14
HSP20233877,Diet,Veritatis Oil,Supplement,Dryness,0.91,False,0.82,4,46
HSP20211207,Lifestyle,Consequatur Oil,Cleanser,Acne,0.82,True,0.45,5,39
HSP20221185,Haircare,Deleniti Tool,Serum,Acne,0.85,True,0.94,2,82
HSP20229133,Haircare,Neque Oil,Tool,Pigmentation,0.89,True,0.42,1,44
HSP20239568,Lifestyle,Assumenda Serum,Supplement,Acne,0.9,True,0.6,0,61
HSP20255247,Lifestyle,Harum Oil,Serum,Hair Thinning,0.87,False,0.81,0,18
HSP20227092,Skincare,Ullam Oil,Oil,Pigmentation,0.85,False,0.87,4,27
HSP20225403,Diet,Debitis Cleanser,Supplement,Wrinkles,0.91,False,0.73,4,23
HSP20211480,Haircare,Voluptates Tool,Supplement,Pigmentation,0.74,True,0.89,5,45
HSP20238034,Diet,Delectus Supplement,Serum,Dryness,0.97,False,0.4,1,74
HSP20239582,Haircare,Expedita Supplement,Oil,Wrinkles,0.84,True,0.48,4,22
HSP20215308,Diet,Dignissimos Supplement,Tool,Hair Thinning,0.92,False,0.81,0,24
HSP20252262,Lifestyle,Iste Supplement,Cleanser,Dryness,0.74,True,0.91,0,51
HSP20248457,Haircare,Expedita Serum,Oil,Acne,0.75,False,0.86,4,20
HSP20256900,Skincare,Veritatis Supplement,Tool,Wrinkles,0.83,False,0.53,0,16
HSP20219185,Diet,Mollitia Serum,Tool,Dryness,0.75,True,0.42,2,47
HSP20253734,Skincare,Porro Cleanser,Tool,Hair Thinning,0.89,True,0.69,4,89
HSP20233577,Diet,Dicta Supplement,Supplement,Acne,0.74,True,0.38,1,70
HSP20232685,Skincare,Repellat Supplement,Oil,Pigmentation,0.72,True,0.82,2,10
HSP20252889,Lifestyle,Suscipit Supplement,Cleanser,Hair Thinning,0.91,True,0.34,0,32
HSP20229336,Diet,Fugiat Serum,Serum,Wrinkles,0.86,False,0.36,3,64
HSP20211721,Diet,Sunt Supplement,Serum,Acne,0.96,False,0.93,1,47
HSP20215006,Lifestyle,Nesciunt Oil,Serum,Dryness,0.9,False,0.95,3,33
HSP20218729,Haircare,Minus Oil,Serum,Pigmentation,0.94,True,0.88,2,67
HSP20237274,Diet,Odio Serum,Supplement,Acne,0.87,False,0.51,5,35
HSP20223932,Haircare,Autem Tool,Supplement,Wrinkles,0.76,False,0.53,5,15
HSP20217870,Diet,Tempora Tool,Cleanser,Pigmentation,0.88,True,0.42,3,45
HSP20226272,Diet,Consectetur Serum,Oil,Hair Thinning,0.78,True,0.63,5,64
HSP20227819,Diet,Necessitatibus Oil,Oil,Dryness,0.77,True,0.71,3,15
HSP20235444,Diet,Quam Oil,Serum,Acne,0.97,False,0.82,5,39
HSP20217108,Skincare,Hic Tool,Oil,Pigmentation,0.89,True,0.71,5,14
HSP20219225,Skincare,Voluptate Tool,Cleanser,Pigmentation,0.84,False,0.43,5,72
HSP20213938,Haircare,Maxime Supplement,Tool,Wrinkles,0.96,True,0.47,3,73
HSP20229450,Haircare,Odit Tool,Oil,Wrinkles,0.73,False,0.83,3,49
HSP20217568,Diet,Placeat Serum,Cleanser,Dryness,0.75,False,0.56,3,22
HSP20218620,Diet,Itaque Supplement,Serum,Dryness,0.71,False,0.4,2,7
HSP20236090,Haircare,Repellendus Tool,Cleanser,Wrinkles,0.75,False,0.34,5,62
HSP20232415,Diet,A Cleanser,Tool,Dryness,0.89,False,0.89,3,53
HSP20258483,Lifestyle,Consectetur Cleanser,Oil,Pigmentation,0.81,False,0.91,2,40
HSP20217044,Skincare,Officia Cleanser,Supplement,Hair Thinning,0.76,True,0.53,4,64
HSP20225777,Diet,Tempora Tool,Supplement,Pigmentation,0.74,True,0.73,3,45
HSP20255979,Haircare,Vel Cleanser,Serum,Hair Thinning,0.82,False,0.73,3,11
HSP20254974,Diet,Voluptatem Supplement,Supplement,Wrinkles,0.92,False,0.68,2,71
HSP20247033,Haircare,Magnam Tool,Serum,Acne,0.88,False,0.95,3,84
HSP20259083,Haircare,At Oil,Serum,Pigmentation,0.79,True,0.55,4,76
HSP20229954,Diet,Quibusdam Cleanser,Tool,Wrinkles,0.91,True,0.73,2,73
HSP20223466,Haircare,Nam Supplement,Supplement,Dryness,0.75,True,0.56,1,81
HSP20217718,Lifestyle,Esse Cleanser,Tool,Pigmentation,0.84,False,0.59,2,29
HSP20214817,Diet,Nobis Serum,Cleanser,Hair Thinning,0.75,False,0.95,4,7
HSP20256675,Diet,Error Oil,Tool,Hair Thinning,0.92,False,0.64,5,87
HSP20216488,Skincare,Possimus Tool,Oil,Wrinkles,0.9,True,0.93,2,29
HSP20217164,Lifestyle,Fugiat Cleanser,Supplement,Wrinkles,0.74,False,0.48,0,21
HSP20232703,Diet,Iste Oil,Tool,Wrinkles,0.86,True,0.86,3,75
HSP20229680,Skincare,Id Supplement,Oil,Acne,0.71,False,0.99,1,15
HSP20227878,Lifestyle,Labore Cleanser,Oil,Wrinkles,0.83,True,0.55,1,74
HSP20241981,Lifestyle,Quo Cleanser,Serum,Pigmentation,0.78,True,0.42,5,88
HSP20225584,Haircare,Repellat Serum,Tool,Acne,0.93,False,0.97,3,60
HSP20211719,Skincare,Delectus Oil,Cleanser,Pigmentation,0.82,False,0.97,4,76
HSP20229515,Lifestyle,Recusandae Oil,Oil,Dryness,0.94,True,0.64,4,24
HSP20247102,Haircare,Placeat Supplement,Oil,Hair Thinning,0.9,True,0.6,1,39
HSP20242391,Lifestyle,Laboriosam Oil,Tool,Wrinkles,0.86,False,0.34,0,65
HSP20252565,Skincare,Vero Oil,Oil,Acne,0.9,False,0.34,4,80
HSP20253187,Diet,Architecto Oil,Tool,Dryness,0.94,False,0.88,3,75
HSP20242226,Diet,Aperiam Cleanser,Cleanser,Pigmentation,0.77,True,0.53,4,71
HSP20252020,Skincare,Consequuntur Serum,Tool,Dryness,0.84,False,0.72,0,35
HSP20243141,Lifestyle,Sunt Cleanser,Supplement,Pigmentation,0.78,False,0.71,1,43
HSP20225778,Lifestyle,Officia Serum,Serum,Pigmentation,0.79,False,0.34,4,30
HSP20236161,Haircare,Ad Serum,Tool,Acne,0.7,False,0.37,0,63
HSP20246345,Skincare,Cupiditate Tool,Serum,Wrinkles,0.93,True,0.97,3,65
HSP20238417,Lifestyle,Dolore Oil,Tool,Dryness,0.82,True,0.66,1,19
HSP20234827,Lifestyle,Nulla Supplement,Supplement,Dryness,0.74,True,0.69,1,58
HSP20214321,Diet,Odit Cleanser,Supplement,Pigmentation,0.74,True,0.73,1,53
HSP20222785,Haircare,A Cleanser,Cleanser,Acne,0.97,True,0.44,0,27
HSP20222731,Diet,Nobis Supplement,Oil,Wrinkles,0.92,False,0.32,4,15
HSP20228365,Diet,Eligendi Tool,Tool,Hair Thinning,0.81,False,0.38,4,64
HSP20246145,Lifestyle,Voluptas Serum,Cleanser,Acne,0.8,False,0.42,0,53
HSP20242978,Lifestyle,Delectus Tool,Cleanser,Pigmentation,0.81,True,0.59,1,12
HSP20256870,Skincare,Totam Supplement,Cleanser,Pigmentation,0.79,False,0.76,2,56
HSP20228404,Haircare,Incidunt Oil,Oil,Hair Thinning,0.97,True,0.58,3,71
HSP20238591,Lifestyle,Dolore Cleanser,Oil,Pigmentation,0.76,False,0.49,5,46
HSP20232964,Skincare,Harum Serum,Oil,Dryness,0.95,True,0.7,3,64
HSP20213582,Haircare,Consectetur Tool,Cleanser,Acne,0.83,False,0.4,5,9
HSP20231660,Diet,Ullam Cleanser,Tool,Pigmentation,0.83,True,0.49,4,85
HSP20226370,Haircare,Magni Serum,Serum,Hair Thinning,0.97,True,0.92,2,64
HSP20222494,Diet,Explicabo Cleanser,Supplement,Acne,0.72,False,0.66,4,68
HSP20226828,Haircare,Blanditiis Serum,Tool,Hair Thinning,0.77,True,0.59,4,68
HSP20249412,Haircare,Minima Serum,Serum,Dryness,0.95,True,0.67,1,72
HSP20215896,Haircare,Vel Tool,Tool,Hair Thinning,0.8,True,0.45,4,83
HSP20233848,Skincare,Totam Serum,Supplement,Acne,0.93,False,0.74,4,51
HSP20217625,Diet,Doloremque Oil,Oil,Acne,0.84,False,0.45,4,14
HSP20245093,Lifestyle,Asperiores Tool,Serum,Dryness,0.8,True,0.97,2,10
HSP20218570,Skincare,Nam Supplement,Supplement,Wrinkles,0.85,True,0.58,0,32
HSP20213290,Skincare,Sunt Supplement,Cleanser,Dryness,0.85,False,0.85,0,52
HSP20211195,Lifestyle,Inventore Supplement,Cleanser,Dryness,0.8,True,0.43,5,20
HSP20214641,Skincare,Voluptates Supplement,Supplement,Hair Thinning,0.87,False,0.77,4,87
HSP20224246,Haircare,Eveniet Tool,Serum,Wrinkles,0.91,True,0.92,4,55
HSP20247098,Skincare,Nobis Tool,Serum,Dryness,0.81,False,0.35,2,15
HSP20215240,Lifestyle,Ullam Oil,Supplement,Hair Thinning,0.98,True,0.6,0,54
HSP20211357,Diet,Consectetur Tool,Cleanser,Wrinkles,0.88,True,0.77,4,10
HSP20214239,Skincare,Voluptatibus Oil,Tool,Acne,0.86,True,0.44,0,50
HSP20243110,Haircare,Consequatur Oil,Serum,Hair Thinning,0.92,False,0.86,2,33
HSP20216432,Diet,A Supplement,Cleanser,Pigmentation,0.86,False,0.64,1,23
HSP20211699,Skincare,Error Serum,Tool,Wrinkles,0.73,True,0.36,0,54
HSP20241829,Haircare,Perferendis Supplement,Cleanser,Acne,0.8,False,0.52,1,29
HSP20228096,Diet,Autem Oil,Cleanser,Pigmentation,0.98,True,0.85,2,83
HSP20249128,Lifestyle,Delectus Serum,Supplement,Wrinkles,0.89,False,0.66,4,49
HSP20217270,Diet,Rerum Supplement,Serum,Wrinkles,0.75,True,0.98,1,43
HSP20243831,Skincare,Et Supplement,Oil,Pigmentation,0.81,True,0.37,0,88
HSP20234517,Haircare,Quas Supplement,Cleanser,Hair Thinning,0.84,True,0.91,5,7
HSP20225505,Haircare,Vero Tool,Tool,Acne,0.96,False,0.31,3,70
HSP20238307,Lifestyle,Numquam Serum,Tool,Pigmentation,0.96,True,0.49,0,71
HSP20221567,Diet,Accusamus Tool,Oil,Hair Thinning,0.71,True,0.89,2,31
HSP20255026,Diet,Accusamus Cleanser,Tool,Acne,0.95,True,0.72,4,74
HSP20239173,Haircare,Voluptatem Supplement,Tool,Pigmentation,0.87,False,0.87,4,32
HSP20248848,Skincare,Laboriosam Cleanser,Oil,Acne,0.93,True,0.92,3,67
HSP20212437,Haircare,Cumque Serum,Cleanser,Acne,0.86,False,0.98,4,78
HSP20237275,Lifestyle,Nisi Tool,Supplement,Hair Thinning,0.99,False,0.38,1,14
HSP20227868,Lifestyle,Voluptate Supplement,Tool,Wrinkles,0.95,True,0.65,1,39
HSP20229614,Skincare,Delectus Tool,Supplement,Acne,0.81,False,0.73,0,47
HSP20229907,Skincare,Perferendis Serum,Tool,Acne,0.72,True,0.65,5,56
HSP20217266,Skincare,Aut Oil,Serum,Acne,0.95,True,0.45,2,72
HSP20238859,Diet,Eum Supplement,Serum,Dryness,0.82,True,0.96,5,39
HSP20258940,Skincare,Molestiae Serum,Tool,Pigmentation,0.82,False,0.55,1,47
HSP20239231,Diet,Commodi Cleanser,Tool,Wrinkles,0.83,True,0.66,2,53
HSP20237363,Lifestyle,Corporis Serum,Supplement,Pigmentation,0.88,True,0.86,1,79
HSP20233946,Lifestyle,Corporis Serum,Serum,Acne,0.83,True,0.87,5,23
HSP20216224,Skincare,Ipsam Supplement,Cleanser,Hair Thinning,0.85,False,0.54,0,70
HSP20254588,Lifestyle,Maxime Serum,Serum,Acne,0.89,False,0.8,4,36
HSP20215602,Haircare,In Supplement,Serum,Hair Thinning,0.86,False,0.34,5,50
HSP20218728,Haircare,Deserunt Oil,Serum,Dryness,0.75,True,0.5,3,59
HSP20256856,Diet,Modi Tool,Serum,Acne,0.78,True,0.77,0,15
HSP20254813,Haircare,Deleniti Cleanser,Cleanser,Acne,0.71,True,0.83,3,65
HSP20222640,Lifestyle,Temporibus Supplement,Supplement,Wrinkles,0.78,False,0.52,1,30
HSP20224951,Haircare,Veritatis Tool,Cleanser,Wrinkles,0.85,False,0.45,0,44
HSP20239743,Haircare,Dicta Supplement,Supplement,Wrinkles,0.96,True,0.36,1,71
HSP20214594,Skincare,Atque Oil,Supplement,Hair Thinning,0.83,True,0.89,2,32
HSP20257363,Skincare,Quia Supplement,Tool,Pigmentation,0.88,True,0.5,4,41
HSP20233846,Haircare,Recusandae Tool,Serum,Wrinkles,0.82,True,0.79,3,26
HSP20224875,Diet,Accusamus Oil,Oil,Dryness,0.98,True,0.93,0,71
HSP20256210,Lifestyle,Similique Cleanser,Oil,Pigmentation,0.8,True,1.0,0,54
HSP20231462,Skincare,Totam Supplement,Oil,Hair Thinning,0.7,True,0.32,2,50
HSP20233328,Diet,Doloremque Serum,Tool,Pigmentation,0.94,False,0.44,5,54
HSP20254084,Haircare,Nulla Tool,Oil,Pigmentation,0.72,True,0.47,5,47
HSP20249882,Haircare,Laudantium Cleanser,Serum,Wrinkles,0.82,True,0.81,1,77
HSP20233876,Diet,Error Cleanser,Supplement,Hair Thinning,0.88,False,0.47,5,28
HSP20241621,Skincare,Sunt Cleanser,Serum,Dryness,0.85,True,0.95,5,65
HSP20211920,Haircare,Distinctio Oil,Supplement,Acne,0.94,True,0.53,5,40
HSP20224584,Haircare,Neque Serum,Supplement,Pigmentation,0.98,False,0.8,4,21
HSP20219625,Haircare,Sint Serum,Supplement,Pigmentation,0.72,False,0.32,1,54
HSP20241011,Haircare,Vitae Serum,Cleanser,Acne,0.75,True,0.81,2,15
HSP20234300,Haircare,Numquam Serum,Serum,Acne,0.75,True,0.66,1,15
HSP20226582,Diet,Esse Oil,Supplement,Pigmentation,0.73,True,0.94,0,43
HSP20226301,Haircare,Commodi Oil,Oil,Hair Thinning,0.8,True,0.94,2,49
HSP20211359,Haircare,Consequuntur Cleanser,Oil,Wrinkles,0.97,True,0.3,5,23
HSP20223320,Lifestyle,Deserunt Serum,Supplement,Hair Thinning,0.83,False,0.32,3,86
HSP20219622,Lifestyle,Cupiditate Tool,Tool,Hair Thinning,0.96,False,0.66,5,30
HSP20232188,Diet,Repudiandae Oil,Tool,Wrinkles,0.72,False,0.38,0,15
HSP20237481,Haircare,Molestiae Supplement,Serum,Wrinkles,0.81,False,0.96,2,86
HSP20252655,Lifestyle,Laudantium Oil,Cleanser,Wrinkles,0.9,False,0.91,1,34
HSP20235944,Lifestyle,Nobis Tool,Serum,Acne,0.81,False,0.33,0,20
HSP20233235,Diet,Ipsam Oil,Supplement,Acne,0.98,False,0.31,5,30
HSP20228157,Haircare,Deserunt Serum,Serum,Acne,0.97,True,0.56,3,8
HSP20246198,Diet,Expedita Cleanser,Cleanser,Pigmentation,0.7,True,0.78,1,90
HSP20226846,Haircare,Harum Cleanser,Tool,Acne,0.98,False,0.98,1,34
HSP20223872,Skincare,Tenetur Oil,Serum,Wrinkles,0.75,False,0.43,5,86
HSP20246026,Lifestyle,Blanditiis Supplement,Supplement,Wrinkles,0.86,False,0.75,0,69
HSP20233086,Skincare,Expedita Serum,Tool,Hair Thinning,0.91,False,0.43,0,21
HSP20221029,Skincare,Quod Supplement,Oil,Hair Thinning,0.98,False,0.75,1,37
HSP20257415,Skincare,Sapiente Cleanser,Oil,Acne,0.95,False,0.68,5,54
HSP20251530,Lifestyle,Sapiente Serum,Cleanser,Wrinkles,0.82,False,0.98,1,33
HSP20226213,Lifestyle,Sequi Cleanser,Supplement,Pigmentation,0.87,False,0.91,5,55
HSP20254619,Haircare,Id Oil,Serum,Pigmentation,0.98,False,0.77,5,77
HSP20252705,Lifestyle,Voluptas Supplement,Serum,Hair Thinning,0.86,True,0.3,2,89
HSP20243304,Lifestyle,Alias Serum,Serum,Wrinkles,0.71,False,0.44,5,46
HSP20232274,Diet,Unde Serum,Serum,Dryness,0.75,False,0.48,2,72
HSP20226682,Diet,Incidunt Cleanser,Supplement,Pigmentation,0.79,True,0.55,3,84
HSP20233750,Haircare,Enim Oil,Oil,Wrinkles,0.82,True,0.37,2,46
HSP20216500,Lifestyle,Quas Oil,Serum,Acne,0.71,True,0.77,3,15
HSP20241186,Haircare,Sequi Oil,Oil,Dryness,0.86,False,0.61,3,66
HSP20234435,Diet,Quaerat Tool,Oil,Wrinkles,0.88,False,0.88,2,23
HSP20222110,Lifestyle,Eaque Cleanser,Cleanser,Acne,0.82,True,0.75,2,60
HSP20235205,Lifestyle,Mollitia Supplement,Supplement,Acne,0.98,True,0.89,2,42
HSP20211020,Diet,Impedit Supplement,Oil,Hair Thinning,0.82,False,0.75,5,10
HSP20217323,Lifestyle,Tenetur Tool,Serum,Wrinkles,0.75,False,0.69,5,14
HSP20247875,Diet,Asperiores Supplement,Supplement,Dryness,0.98,True,0.66,0,16
HSP20227783,Lifestyle,Excepturi Cleanser,Serum,Pigmentation,0.97,True,0.59,1,67
HSP20247204,Haircare,Possimus Supplement,Tool,Dryness,0.99,True,0.71,5,30
HSP20239946,Diet,Molestiae Oil,Oil,Dryness,0.71,False,0.71,0,53
HSP20242661,Diet,Culpa Supplement,Cleanser,Pigmentation,0.78,True,0.32,3,67
HSP20244695,Diet,Excepturi Tool,Supplement,Wrinkles,0.94,False,0.49,1,90
HSP20228393,Lifestyle,Praesentium Supplement,Cleanser,Pigmentation,0.93,True,0.5,3,46
HSP20211547,Haircare,Tempore Tool,Cleanser,Dryness,0.76,True,0.98,1,23
HSP20231328,Skincare,Saepe Supplement,Serum,Acne,0.8,False,0.72,2,80
HSP20235278,Lifestyle,Aut Serum,Oil,Dryness,0.88,False,0.69,2,27
HSP20212215,Skincare,Quia Serum,Supplement,Hair Thinning,0.97,False,0.77,3,13
HSP20233787,Lifestyle,Accusantium Oil,Cleanser,Wrinkles,0.82,True,0.9,2,11
HSP20243636,Skincare,Magni Tool,Cleanser,Dryness,0.75,True,0.68,5,80
HSP20219962,Diet,Ipsum Oil,Tool,Dryness,0.98,True,0.74,0,54
HSP20216536,Skincare,Delectus Oil,Supplement,Acne,0.94,False,0.76,4,56
HSP20258909,Skincare,Molestias Supplement,Tool,Hair Thinning,0.94,False,0.96,2,51
HSP20218066,Haircare,Reiciendis Cleanser,Oil,Pigmentation,0.78,False,0.42,0,20
HSP20228113,Skincare,Nihil Serum,Cleanser,Acne,0.84,False,0.79,3,58
HSP20221877,Skincare,Maiores Supplement,Serum,Wrinkles,0.77,True,0.3,1,30
HSP20216424,Skincare,Quisquam Supplement,Serum,Wrinkles,0.8,False,0.98,0,84
HSP20224112,Lifestyle,Vero Oil,Tool,Dryness,0.9,False,0.58,0,50
HSP20249849,Lifestyle,Doloribus Supplement,Cleanser,Acne,0.76,False,0.55,5,34
HSP20235612,Diet,Optio Cleanser,Cleanser,Acne,0.75,False,0.37,0,43
HSP20234891,Haircare,Aut Serum,Serum,Wrinkles,0.96,False,1.0,1,28
HSP20211813,Haircare,Ad Tool,Oil,Pigmentation,0.75,False,0.34,4,79
HSP20249043,Haircare,Repudiandae Oil,Oil,Pigmentation,0.8,True,0.62,4,57
HSP20221893,Skincare,Atque Serum,Oil,Wrinkles,0.76,False,0.51,5,74
HSP20231062,Lifestyle,Accusantium Cleanser,Tool,Hair Thinning,0.76,True,0.84,0,20
HSP20242435,Skincare,Fuga Cleanser,Serum,Pigmentation,0.91,True,0.74,5,81
HSP20238869,Haircare,Esse Cleanser,Tool,Dryness,0.81,False,0.94,1,25
HSP20222589,Haircare,Animi Oil,Oil,Pigmentation,0.98,True,0.42,2,43
HSP20214390,Skincare,Assumenda Oil,Cleanser,Dryness,0.76,False,0.67,2,77
HSP20225781,Lifestyle,Nam Tool,Supplement,Wrinkles,0.73,True,0.61,2,21
HSP20218758,Haircare,Quae Oil,Serum,Wrinkles,0.87,False,0.67,2,87
HSP20216052,Diet,Illo Cleanser,Oil,Hair Thinning,0.8,True,0.68,1,82
HSP20248715,Lifestyle,Sunt Serum,Cleanser,Acne,0.98,False,0.44,5,55
HSP20245341,Skincare,Provident Oil,Tool,Acne,0.89,False,0.33,3,55
HSP20219914,Skincare,Nesciunt Serum,Cleanser,Hair Thinning,0.72,False,0.69,5,90
HSP20244029,Diet,Nisi Supplement,Supplement,Acne,0.73,True,0.32,2,32
HSP20237249,Lifestyle,Voluptates Oil,Serum,Dryness,0.75,False,0.7,3,11
HSP20234056,Diet,Natus Serum,Cleanser,Pigmentation,0.9,False,0.44,1,37
HSP20241731,Lifestyle,Blanditiis Cleanser,Supplement,Wrinkles,0.89,False,0.43,2,57
HSP20238204,Skincare,Tempore Supplement,Tool,Pigmentation,0.88,True,0.59,0,81
HSP20245315,Skincare,Quidem Oil,Supplement,Wrinkles,0.89,True,1.0,1,30
HSP20225400,Lifestyle,Quidem Oil,Tool,Acne,0.97,True,0.3,0,69
HSP20252009,Diet,Sint Serum,Cleanser,Pigmentation,0.96,True,0.35,5,65
HSP20222584,Haircare,Dolor Tool,Serum,Wrinkles,0.98,False,0.5,1,25
HSP20216632,Haircare,Hic Tool,Cleanser,Pigmentation,0.81,True,0.36,4,39
HSP20257782,Skincare,Blanditiis Tool,Oil,Pigmentation,0.73,False,0.81,3,18
HSP20254727,Lifestyle,Ipsa Oil,Supplement,Wrinkles,0.97,True,0.73,1,40
HSP20251999,Diet,Beatae Tool,Tool,Dryness,0.91,False,0.83,3,8
HSP20249561,Lifestyle,Quaerat Tool,Tool,Dryness,0.78,True,0.33,5,43
HSP20249773,Skincare,Enim Tool,Cleanser,Dryness,0.7,False,0.55,4,34
HSP20244860,Lifestyle,Dolor Serum,Supplement,Hair Thinning,0.77,True,0.34,3,60
HSP20245896,Lifestyle,Quidem Oil,Tool,Acne,0.75,True,0.39,3,82
HSP20217468,Diet,Itaque Oil,Supplement,Dryness,0.97,True,0.4,0,13
HSP20219226,Haircare,Mollitia Cleanser,Oil,Pigmentation,0.86,True,0.72,4,32
HSP20259467,Lifestyle,Repudiandae Serum,Supplement,Wrinkles,0.86,True,0.37,4,26
HSP20253415,Skincare,Tempora Cleanser,Cleanser,Wrinkles,0.79,True,0.34,2,25
HSP20218357,Skincare,Totam Cleanser,Oil,Pigmentation,0.81,False,0.43,1,70
HSP20223738,Haircare,Vero Tool,Cleanser,Dryness,0.86,False,0.78,5,71
HSP20224157,Diet,Temporibus Tool,Supplement,Pigmentation,0.85,True,0.6,3,60
HSP20221699,Haircare,At Tool,Cleanser,Dryness,0.81,False,0.89,5,80
HSP20242283,Haircare,Ipsa Cleanser,Supplement,Acne,0.76,False,0.81,1,72
HSP20244308,Skincare,Voluptatem Tool,Supplement,Hair Thinning,0.92,True,0.59,5,60
HSP20225225,Skincare,Nostrum Tool,Serum,Hair Thinning,0.79,True,0.63,4,75
HSP20232097,Skincare,Excepturi Supplement,Serum,Hair Thinning,0.73,True,0.33,1,57
HSP20217358,Haircare,Aspernatur Oil,Cleanser,Pigmentation,0.73,False,0.43,2,23
HSP20257510,Haircare,Exercitationem Oil,Supplement,Hair Thinning,0.85,False,0.89,1,56
HSP20256343,Lifestyle,Commodi Cleanser,Cleanser,Wrinkles,0.77,True,0.95,1,25
HSP20239514,Skincare,Nostrum Supplement,Supplement,Dryness,0.98,True,0.97,2,13
HSP20241202,Skincare,Cum Oil,Tool,Hair Thinning,0.94,True,0.55,1,79
HSP20259561,Lifestyle,Odit Supplement,Supplement,Acne,0.72,True,0.7,5,57
HSP20242843,Diet,Similique Serum,Oil,Acne,0.86,False,0.89,1,44
HSP20243451,Diet,Sequi Serum,Cleanser,Dryness,0.99,False,0.66,3,7
HSP20222641,Diet,Aspernatur Oil,Supplement,Dryness,0.8,False,0.43,3,46
HSP20212654,Lifestyle,Ipsa Serum,Serum,Hair Thinning,0.7,True,0.66,1,24
HSP20239775,Skincare,Vel Oil,Cleanser,Dryness,0.86,True,0.88,4,18
HSP20237732,Diet,Unde Oil,Supplement,Pigmentation,0.85,True,0.94,3,34
HSP20237275,Lifestyle,Doloribus Tool,Tool,Pigmentation,0.88,True,0.89,3,65
HSP20248750,Lifestyle,Cumque Supplement,Supplement,Hair Thinning,0.74,True,0.9,4,55
HSP20213821,Lifestyle,Accusantium Tool,Oil,Wrinkles,0.9,True,0.42,5,30
HSP20237602,Haircare,Voluptatum Cleanser,Oil,Pigmentation,0.76,False,0.95,4,80
HSP20227581,Diet,Deserunt Serum,Supplement,Dryness,0.71,False,0.62,5,7
